Vaccination,ObservationDate,Province/State,Country/Region,Confirmed,Deaths,Recovered,Population,Danger Level
40166,1591920000,112,21,409,6,59,12168,0
40167,1591920000,112,22,82,1,55,9790,0
40168,1591920000,112,23,1756,74,1400,28988,0
40169,1591920000,112,25,4055,110,3918,21512,0
40170,1591920000,112,26,9,2,0,45316,1
40171,1591920000,112,28,1240,10,344,5977,0
40172,1591920000,112,30,481,4,65,6231,0
40173,1591920000,112,31,8402,119,7168,11687,0
40174,1591920000,112,32,2003,8,1193,1911,0
40175,1591920000,112,33,1752,101,1023,34653,0
40176,1591920000,112,34,645,9,600,11470,0
40177,1591920000,112,37,1572,81,278,32963,0
40178,1591920000,112,38,337,10,325,23077,0
40179,1591920000,112,41,11093,385,6229,25461,0
40180,1591920000,112,42,99,4,93,28184,0
40181,1591920000,112,43,197,0,95,0,0
40182,1591920000,112,44,324,9,315,21959,0
40183,1591920000,112,45,8610,212,7618,19869,0
40184,1591920000,112,47,509,2,145,1843,0
40185,1591920000,112,48,31,0,17,0,0
40186,1591920000,112,49,5062,16,877,1303,0
40187,1591920000,112,50,48461,6053,0,42739,1
40188,1591920000,112,51,1504,22,1482,12134,0
40189,1591920000,112,52,1464,55,953,26770,0
40190,1591920000,112,53,978,65,881,36655,0
40191,1591920000,112,54,15181,399,4891,20939,0
40192,1591920000,112,56,3701,171,1694,30634,0
40193,1591920000,112,58,8620,242,8138,22177,0
40194,1591920000,112,59,21071,96,7489,2371,0
40195,1591920000,112,63,19211,421,13759,18009,0
40196,1591920000,112,64,8,0,8,0,0
40197,1591920000,112,65,1254,11,633,6635,0
40198,1591920000,112,67,24787,1052,5454,29105,0
40199,1591920000,112,69,28577,1222,13805,29253,0
40200,1591920000,112,70,36180,1505,22200,28745,0
40201,1591920000,112,72,76588,70,53296,257,0
40202,1591920000,112,76,21404,1380,15445,36261,0
40203,1591920000,112,78,510,2,321,1836,0
40204,1591920000,112,81,15,0,15,0,0
40205,1591920000,112,82,19,0,18,0,0
40206,1591920000,112,83,27,0,25,0,0
40207,1591920000,112,84,694,42,520,35257,0
40208,1591920000,112,85,639,12,156,15708,0
40209,1591920000,112,86,119942,893,81029,5236,0
40210,1591920000,112,87,4851,56,3100,9155,0
40211,1591920000,112,88,12175,252,11411,17104,0
40212,1591920000,112,89,11,0,11,0,0
40213,1591920000,112,91,1103,51,648,30653,0
40214,1591920000,112,92,39850,25,28040,83,0
40215,1591920000,112,93,1542,28,1409,15090,0
40216,1591920000,112,94,1490,109,1359,37733,0
40217,1591920000,112,95,2513,85,532,25038,0
40218,1591920000,112,96,61927,1354,35006,17973,0
40219,1591920000,112,97,12051,277,10691,18781,0
40220,1591920000,112,98,1670,24,48,11891,0
40221,1591920000,112,100,1880,11,1196,3677,0
40222,1591920000,112,103,6879,433,2416,35878,0
40223,1591920000,112,104,187,3,9,13382,0
40224,1591920000,112,106,31063,1938,28800,35733,0
40225,1591920000,112,107,164,6,68,26380,0
40226,1591920000,112,108,443,7,431,13161,0
40227,1591920000,112,109,4902,49,3158,7770,0
40228,1591920000,112,110,509,21,183,28598,0
40229,1591920000,112,111,3129,58,2987,15477,0
40230,1591920000,112,116,24,0,24,0,0
40231,1591920000,112,117,525,13,279,19970,0
40232,1591920000,112,118,117,8,109,37073,0
40233,1591920000,112,119,1093,49,995,30086,0
40234,1591920000,112,120,175218,4778,149102,21615,0
40235,1591920000,112,123,686,0,161,0,0
40236,1591920000,112,126,41499,287,25946,4713,0
40237,1591920000,112,127,847,23,780,21534,0
40238,1591920000,112,128,4869,19,3758,1816,0
40239,1591920000,112,130,2879,23,487,5896,0
40240,1591920000,112,131,333,0,323,0,0
40241,1591920000,112,132,489,3,414,3963,0
40242,1591920000,112,133,9,1,6,41895,1
40243,1591920000,112,134,632,139,28,45302,1
40244,1591920000,112,136,1321,10,1104,5363,0
40245,1591920000,112,137,343,4,51,9276,0
40246,1591920000,223,4,3271,453,2290,43497,1
40247,1591920000,334,143,9295,254,4775,21645,0
40248,1591920000,445,77,1251,12,708,7402,0
40249,1591920000,556,40,1401,69,936,32054,0
40250,1591920000,667,7,514,34,465,36585,0
40251,1591920000,702,7,16,0,16,0,0
40252,1591920000,713,122,23710,769,0,24404,0
40253,1591920000,2,143,20031,701,13094,25609,0
40254,1591920000,24,122,624,12,0,16102,0
40255,1591920000,35,153,7346,149,6811,16818,0
40256,1591920000,46,77,2659,19,1569,4919,0
40257,1591920000,57,77,220,0,124,0,0
40258,1591920000,68,143,15683,312,7253,16588,0
40259,1591920000,79,143,55111,2429,44447,29774,0
40260,1591920000,79,161,2075,76,1167,26392,0
40261,1591920000,79,66,995,27,0,21520,0
40262,1591920000,101,77,914,5,345,3276,0
40263,1591920000,113,66,5885,340,0,34677,0
40264,1591920000,124,99,12814,1404,10671,41792,1
40265,1591920000,135,218,38,0,33,0,1
40266,1591920000,146,218,5429,80,3048,12225,0
40267,1591920000,157,121,3,0,3,0,0
40268,1591920000,168,29,991,6,985,3870,0
40269,1591920000,179,161,1731,10,659,3604,0
40270,1591920000,190,160,3885,65,0,13956,0
40271,1591920000,201,7,27,1,26,26564,0
40272,1591920000,212,66,319,7,0,18026,0
40273,1591920000,224,99,5833,826,3772,43698,1
40274,1591920000,235,161,2,0,1,0,1
40275,1591920000,246,160,2579,35,0,11155,0
40276,1591920000,257,66,4764,85,0,14855,0
40277,1591920000,268,160,1011,10,0,7672,0
40278,1591920000,279,122,33039,1156,0,25605,0
40279,1591920000,290,122,11547,176,0,12652,0
40280,1591920000,301,77,3474,16,1028,2427,0
40281,1591920000,312,50,101,3,98,23091,0
40282,1591920000,323,218,61,0,4,0,0
40283,1591920000,346,218,3319,6,1432,627,0
40284,1591920000,357,77,2630,24,1560,6955,0
40285,1591920000,368,99,2435,314,1063,42988,1
40286,1591920000,379,160,413,0,0,0,1
40287,1591920000,390,161,7931,330,2390,28748,0
40288,1591920000,401,13,108,3,104,21959,0
40289,1591920000,412,66,1028,11,0,8367,0
40290,1591920000,423,160,22,0,0,0,0
40291,1591920000,434,61,534,10,237,15657,0
40292,1591920000,446,197,35094,1805,32800,32928,0
40293,1591920000,457,143,34665,1039,14976,23210,0
40294,1591920000,468,40,6766,1439,4660,45268,1
40295,1591920000,479,40,923,48,684,33115,0
40296,1591920000,490,99,2146,209,1533,40606,0
40297,1591920000,501,61,7673,75,2673,7562,0
40298,1591920000,512,77,4348,18,1759,2024,0
40299,1591920000,523,4,401,27,362,36852,0
40300,1591920000,545,197,47580,2538,44100,33493,0
40301,1591920000,557,29,601,9,584,12418,0
40302,1591920000,568,77,3207,33,2035,8022,0
40303,1591920000,623,197,7251,208,6582,22579,0
40304,1591920000,634,121,141,9,127,36118,0
40305,1591920000,645,218,5983,36,3266,3833,0
40306,1591920000,656,160,3103,14,0,2331,0
40307,1591920000,668,105,343,7,0,16902,0
40308,1591920000,679,161,4623,204,1484,29793,0
40309,1591920000,690,50,7,0,7,0,0
40310,1591920000,696,161,236,14,139,35010,0
40311,1591920000,697,197,3313,170,3100,32881,0
40312,1591920000,698,197,1584,45,1400,22436,0
40313,1591920000,699,153,2709,168,2354,35624,0
40314,1591920000,700,121,8,1,7,42744,1
40315,1591920000,703,77,4825,32,3431,4421,0
40316,1591920000,704,77,2110,11,1235,3031,0
40317,1591920000,705,99,11389,1332,9970,42201,1
40318,1591920000,706,66,1062,13,0,9839,0
40319,1591920000,707,4,1161,97,1017,38960,0
40320,1591920000,708,161,188,8,125,29157,0
40321,1591920000,710,122,146659,4978,0,25096,0
40322,1591920000,711,66,14830,418,0,22273,0
40323,1591920000,712,4,4608,430,3832,40154,0
40324,1591920000,714,40,925,127,612,43456,1
40325,1591920000,715,99,2374,151,1537,36061,0
40326,1591920000,716,99,2327,202,2287,39305,0
40327,1591920000,717,161,14537,362,6155,20070,0
40328,1591920000,718,161,25,2,21,38504,0
40329,1591920000,720,161,36,0,32,0,0
40330,1591920000,721,99,17740,2945,6392,44750,1
40331,1591920000,722,99,19296,1928,8716,40844,0
40332,1591920000,723,99,59593,5587,26203,40213,0
40333,1591920000,3,161,166,8,69,31582,0
40334,1591920000,4,121,187,1,115,3163,0
40335,1591920000,5,143,75705,4788,53906,35955,0
40336,1591920000,6,161,499,14,71,22157,0
40337,1591920000,7,99,163,4,163,19810,0
40338,1591920000,8,218,332,5,286,12492,0
40339,1591920000,9,121,565,48,512,39101,0
40340,1591920000,14,77,1441,17,1121,9388,0
40341,1591920000,15,77,4221,37,2187,6628,0
40342,1591920000,16,125,517,19,352,26444,0
40343,1591920000,17,125,366,8,81,17972,0
40344,1591920000,18,125,3831,163,1200,29156,0
40345,1591920000,20,218,1398,6,447,2144,0
40346,1591920000,21,40,3099,264,2193,39127,0
40347,1591920000,22,7,926,45,847,31766,0
40348,1591920000,26,40,2150,449,1620,45234,1
40349,1591920000,27,161,576,16,110,21959,0
40350,1591920000,28,29,579,6,573,8082,0
40351,1591920000,29,77,120,1,70,6241,0
40352,1591920000,30,77,3878,18,2030,2455,0
40353,1591920000,31,40,35272,4401,26574,42728,1
40354,1591920000,34,40,1884,123,1372,36402,0
40355,1591920000,37,40,264,36,151,43416,1
40356,1591920000,39,122,28807,1582,0,33969,0
40357,1591920000,40,122,44689,4159,0,40107,0
40358,1591920000,43,160,1438,7,0,2679,0
40359,1591920000,44,161,243,13,70,33554,0
40360,1591920000,45,125,483,7,357,11993,0
40361,1591920000,48,161,1585,41,452,20679,0
40362,1591920000,49,50,22,1,15,30341,0
40363,1591920000,50,66,1344,5,0,1665,0
40364,1591920000,52,218,30,0,2,0,0
40365,1591920000,53,77,6367,309,4688,31732,0
40366,1591920000,54,105,1372,151,0,41826,1
40367,1591920000,58,122,10173,414,0,28332,0
40368,1591920000,60,218,34687,1085,12731,23800,0
40369,1591920000,63,153,0,1,0,0,0
40370,1591920000,63,122,49,0,0,0,0
40371,1591920000,64,122,9654,506,0,33228,0
40372,1591920000,65,143,21396,282,11825,10764,0
40373,1591920000,66,125,983,22,702,18329,0
40374,1591920000,67,125,279,6,122,17726,0
40375,1591920000,73,40,856,65,447,38072,0
40376,1591920000,75,7,82,4,69,31851,0
40377,1591920000,77,4,28028,4196,22015,44083,1
40378,1591920000,78,121,156410,37069,0,45349,1
40379,1591920000,80,143,25257,986,13921,27547,0
40380,1591920000,82,99,2984,508,2652,44850,1
40381,1591920000,86,121,13,0,13,0,1
40382,1591920000,87,172,187,0,187,0,1
40383,1591920000,92,122,70971,2877,0,28243,0
40384,1591920000,96,191,1043,2,489,672,0
40385,1591920000,97,191,60,0,60,0,0
40386,1591920000,100,4,3290,342,2840,41236,1
40387,1591920000,103,29,361,1,356,1102,0
40388,1591920000,104,7,122,8,113,36458,0
40389,1591920000,105,7,818,28,671,25235,0
40390,1591920000,106,7,81,0,78,0,0
40391,1591920000,108,99,9157,609,9204,36670,0
40392,1591920000,109,29,139,2,137,11910,0
40393,1591920000,110,105,1696,118,0,37251,0
40394,1591920000,114,122,55783,2418,0,29505,0
40395,1591920000,115,121,176,0,172,0,0
40396,1591920000,116,7,153,7,142,30440,0
40397,1591920000,117,61,1030,15,673,12072,0
40398,1591920000,118,218,417,0,67,0,0
40399,1591920000,119,143,7846,194,0,19938,0
40400,1591920000,120,105,106,6,0,34428,0
40401,1591920000,122,153,13,0,13,0,0
40402,1591920000,122,122,103,3,0,22823,0
40403,1591920000,126,172,13,0,13,0,0
40404,1591920000,128,191,171,14,157,38781,0
40405,1591920000,129,161,7,1,0,43755,1
40406,1591920000,130,122,183,5,0,21642,0
40407,1591920000,131,40,3221,178,2022,34080,0
40408,1591920000,132,29,1608,8,1590,2780,0
40409,1591920000,133,29,254,2,252,5741,0
40410,1591920000,134,161,2,0,0,0,0
40411,1591920000,136,40,3160,512,2331,44641,1
40412,1591920000,137,29,147,2,145,11178,0
40413,1591920000,138,218,22032,1385,15101,35862,0
40414,1591920000,139,7,151,19,126,42794,1
40415,1591920000,140,29,171,6,162,25651,0
40416,1591920000,141,105,1020,60,0,34904,0
40417,1591920000,142,197,5134,254,4800,32157,0
40418,1591920000,147,218,5968,64,2260,8381,0
40419,1591920000,148,122,706,17,0,19535,0
40420,1591920000,149,29,328,6,322,15214,0
40421,1591920000,150,29,947,13,934,11263,0
40422,1591920000,151,29,1276,22,1254,14362,0
40423,1591920000,153,197,10313,489,9500,31197,0
40424,1591920000,154,40,2616,449,1691,44889,1
40425,1591920000,156,218,470,6,280,10325,0
40426,1591920000,158,7,165,3,162,15106,0
40427,1591920000,159,7,1145,91,921,38437,0
40428,1591920000,160,215,1108,4,1060,1599,0
40429,1591920000,162,66,612,5,0,6087,0
40430,1591920000,163,66,1287,22,0,14251,0
40431,1591920000,164,29,68135,4512,63623,36604,0
40432,1591920000,166,161,267,13,227,31811,0
40433,1591920000,169,29,1019,4,1015,1840,0
40434,1591920000,170,7,699,43,653,35487,0
40435,1591920000,171,7,168,10,155,35051,0
40436,1591920000,172,66,4893,317,0,36315,0
40437,1591920000,173,122,3353,87,0,20725,0
40438,1591920000,174,122,131198,6260,0,31355,0
40439,1591920000,175,122,39146,2396,0,35407,0
40440,1591920000,176,77,2510,62,1850,19922,0
40441,1591920000,177,29,237,1,232,2091,0
40442,1591920000,178,122,23350,644,0,21825,0
40443,1591920000,180,77,3656,20,980,3276,0
40444,1591920000,181,7,299,27,241,39740,0
40445,1591920000,182,61,6699,65,1164,7503,0
40446,1591920000,183,121,336,24,312,37501,0
40447,1591920000,184,125,1669,90,1001,33683,0
40448,1591920000,185,77,3228,27,1348,6271,0
40449,1591920000,188,40,3704,319,2150,39227,0
40450,1591920000,189,218,4574,52,1820,8997,0
40451,1591920000,191,105,862,39,0,30259,0
40452,1591920000,196,77,367,4,275,8527,0
40453,1591920000,197,218,1599,8,630,2808,0
40454,1591920000,198,29,653,0,653,0,0
40455,1591920000,199,29,932,1,931,320,0
40456,1591920000,200,29,155,2,153,10478,0
40457,1591920000,204,105,2137,152,0,37467,0
40458,1591920000,205,66,2393,34,0,11733,0
40459,1591920000,206,77,3734,35,1874,7184,0
40460,1591920000,207,7,28,0,28,0,0
40461,1591920000,208,7,11,0,10,0,0
40462,1591920000,209,77,1984,31,976,12995,0
40463,1591920000,210,105,457,41,0,39665,0
40464,1591920000,211,77,1233,18,776,12108,0
40465,1591920000,213,77,4923,39,2444,5817,0
40466,1591920000,214,77,1360,10,413,5135,0
40467,1591920000,215,7,1401,90,1202,36211,0
40468,1591920000,216,122,10973,243,0,18164,0
40469,1591920000,217,77,1969,9,509,2389,0
40470,1591920000,218,77,702,2,279,1139,0
40471,1591920000,219,218,6245,72,2977,9140,0
40472,1591920000,220,77,929,7,373,5322,0
40473,1591920000,221,122,12166,497,0,28404,0
40474,1591920000,222,218,2244,18,968,5931,0
40475,1591920000,226,77,2869,19,1443,4413,0
40476,1591920000,227,77,1266,10,902,5785,0
40477,1591920000,228,77,4157,24,1657,3601,0
40478,1591920000,229,125,1426,57,692,27984,0
40479,1591920000,230,125,179,3,174,13988,0
40480,1591920000,231,125,529,14,387,21063,0
40481,1591920000,232,61,15787,632,3907,28014,0
40482,1591920000,233,125,3766,85,1132,18470,0
40483,1591920000,234,125,1931,38,648,16437,0
40484,1591920000,237,77,2479,23,1478,7097,0
40485,1591920000,238,125,568,30,453,33336,0
40486,1591920000,241,7,74,3,71,28245,0
40487,1591920000,242,77,1929,28,1019,12016,0
40488,1591920000,243,77,1066,12,575,8884,0
40489,1591920000,244,77,4815,49,3617,7928,0
40490,1591920000,245,77,6159,64,2129,8108,0
40491,1591920000,247,105,975,84,0,39231,0
40492,1591920000,248,7,47,3,44,36118,0
40493,1591920000,249,77,355,0,212,0,0
40494,1591920000,250,77,3839,20,2103,3027,0
40495,1591920000,251,7,360,18,337,32403,0
40496,1591920000,252,161,115,8,46,37249,0
40497,1591920000,253,66,6642,273,0,28529,0
40498,1591920000,254,99,4066,362,3107,39599,0
40499,1591920000,258,218,135,1,54,5191,0
40500,1591920000,260,66,10532,648,0,35489,0
40501,1591920000,261,4,7916,781,4913,40729,0
40502,1591920000,263,77,3448,23,2578,4454,0
40503,1591920000,264,29,149,2,147,11009,0
40504,1591920000,265,4,9871,1516,8106,44268,1
40505,1591920000,266,66,125640,2675,0,17541,0
40506,1591920000,269,77,2878,9,1210,1285,0
40507,1591920000,270,4,91204,16405,57775,45032,1
40508,1591920000,272,66,7000,311,0,29899,0
40509,1591920000,274,160,1083,12,0,8708,0
40510,1591920000,275,160,479,9,0,15718,0
40511,1591920000,276,122,44995,2996,0,36688,0
40512,1591920000,277,125,54,0,45,0,0
40513,1591920000,278,125,2526,90,598,25934,0
40514,1591920000,280,27,45,0,45,0,0
40515,1591920000,282,218,10241,431,7042,28961,0
40516,1591920000,284,66,903,15,0,13843,0
40517,1591920000,285,99,70231,8691,40736,42670,1
40518,1591920000,286,77,432,4,220,7079,0
40519,1591920000,287,160,1107,15,0,11133,0
40520,1591920000,288,161,833,55,414,36561,0
40521,1591920000,289,218,97648,3590,46078,26456,0
40522,1591920000,291,122,2721,100,0,26446,0
40523,1591920000,293,218,366,0,73,0,0
40524,1591920000,294,153,301,7,289,18988,0
40525,1591920000,295,143,57605,1399,31569,19658,0
40526,1591920000,296,4,6752,993,5009,43950,1
40527,1591920000,297,77,2283,17,2026,5238,0
40528,1591920000,302,191,202,14,98,37200,0
40529,1591920000,303,122,60613,2900,0,31430,0
40530,1591920000,304,122,105059,7538,0,37538,0
40531,1591920000,305,143,5363,175,1912,24506,0
40532,1591920000,306,143,3001,28,1552,7141,0
40533,1591920000,307,160,2691,19,0,4844,0
40534,1591920000,308,191,2268,28,1790,9922,0
40535,1591920000,309,197,781,20,738,20550,0
40536,1591920000,310,218,44,1,18,18577,0
40537,1591920000,311,99,122,2,125,13676,0
40538,1591920000,313,161,1003,12,939,9567,0
40539,1591920000,314,160,129694,2468,0,15928,0
40540,1591920000,315,40,22434,1885,17614,39015,0
40541,1591920000,316,122,65672,5990,0,39856,0
40542,1591920000,317,40,3331,268,2403,38579,0
40543,1591920000,319,7,45,1,44,18222,0
40544,1591920000,320,143,20106,446,9822,18192,0
40545,1591920000,321,122,29795,1305,0,29676,0
40546,1591920000,322,122,19091,881,0,30613,0
40547,1591920000,324,122,15997,881,0,34011,0
40548,1591920000,325,7,88,1,87,8996,0
40549,1591920000,326,7,17,0,17,0,0
40550,1591920000,327,218,102,0,1,0,0
40551,1591920000,328,4,439,23,302,33223,0
40552,1591920000,329,122,573,18,0,23880,0
40553,1591920000,333,121,11,1,10,39810,0
40554,1591920000,336,66,728,5,0,4662,0
40555,1591920000,337,77,2480,20,1327,5977,0
40556,1591920000,338,40,1808,334,1208,45084,1
40557,1591920000,339,77,202935,3187,118024,13060,0
40558,1591920000,340,77,47911,666,14955,11422,0
40559,1591920000,341,99,1628,148,2180,39810,0
40560,1591920000,342,77,3818,7,2663,634,0
40561,1591920000,343,125,316,7,206,18167,0
40562,1591920000,344,218,128,0,22,0,0
40563,1591920000,345,7,75,0,72,0,0
40564,1591920000,347,7,17,1,16,34904,0
40565,1591920000,348,7,92,2,89,17893,0
40566,1591920000,349,161,2030,72,633,25849,0
40567,1591920000,351,99,5308,490,3905,40003,0
40568,1591920000,352,40,951,108,597,42050,1
40569,1591920000,353,122,16522,215,0,10587,0
40570,1591920000,354,77,81,0,32,0,0
40571,1591920000,356,122,10704,461,0,29385,0
40572,1591920000,358,153,154,1,125,4308,0
40573,1591920000,359,191,21,0,20,0,0
40574,1591920000,360,122,5251,315,0,35131,0
40575,1591920000,361,122,166164,12489,0,38002,0
40576,1591920000,362,122,9526,420,0,29778,0
40577,1591920000,363,13,3119,48,2763,12773,0
40578,1591920000,364,122,381714,30758,0,38604,0
40579,1591920000,367,153,261,3,256,9105,0
40580,1591920000,369,197,12777,613,11200,31483,0
40581,1591920000,370,7,82,0,81,0,0
40582,1591920000,371,29,75,0,75,0,0
40583,1591920000,372,77,13562,159,6580,9330,0
40584,1591920000,376,197,39060,1643,36000,28946,0
40585,1591920000,378,105,570,56,0,40692,0
40586,1591920000,380,161,148,14,107,40300,0
40587,1591920000,381,122,41417,1121,0,21459,0
40588,1591920000,382,122,3016,74,0,19805,0
40589,1591920000,383,77,3477,58,3186,13899,0
40590,1591920000,384,121,4838,538,0,41898,1
40591,1591920000,385,122,30,2,0,36706,0
40592,1591920000,386,13,29,0,29,0,0
40593,1591920000,387,153,5,0,5,0,0
40594,1591920000,389,153,1061,62,995,34826,0
40595,1591920000,391,77,1913,12,472,4101,0
40596,1591920000,392,77,4069,50,1907,9877,0
40597,1591920000,393,160,1718,20,0,9257,0
40598,1591920000,394,40,2333,156,1616,36756,0
40599,1591920000,395,160,1629,30,0,15344,0
40600,1591920000,396,40,2798,320,1894,42085,1
40601,1591920000,397,125,1065,18,422,14113,0
40602,1591920000,398,218,3386,9,2354,1046,0
40603,1591920000,399,122,40424,2510,0,35642,0
40604,1591920000,400,7,60,1,59,13889,0
40605,1591920000,403,7,25,0,25,0,0
40606,1591920000,404,7,145,6,139,28648,0
40607,1591920000,405,122,7849,360,0,30488,0
40608,1591920000,407,77,2063,23,1189,8775,0
40609,1591920000,408,153,33378,2573,26698,38167,0
40610,1591920000,411,105,2077,143,0,37150,0
40611,1591920000,413,122,5377,173,0,24281,0
40612,1591920000,414,77,3392,35,1655,8043,0
40613,1591920000,415,77,2643,11,1872,2043,0
40614,1591920000,416,7,1786,85,1655,31295,0
40615,1591920000,417,105,2418,209,0,39260,0
40616,1591920000,419,4,2608,291,2216,41925,1
40617,1591920000,420,4,4443,464,3911,41316,1
40618,1591920000,421,99,13603,1424,16160,41352,1
40619,1591920000,422,143,66328,4132,53724,35702,0
40620,1591920000,424,143,26556,610,5620,18769,0
40621,1591920000,425,143,8705,294,3044,25017,0
40622,1591920000,426,66,700,13,0,15505,0
40623,1591920000,427,122,82481,6162,0,37951,0
40624,1591920000,428,77,3535,28,2823,5814,0
40625,1591920000,429,77,2506,38,1689,12585,0
40626,1591920000,430,143,43872,3694,25794,39030,0
40627,1591920000,431,143,9337,317,671,25101,0
40628,1591920000,432,4,30989,3996,24096,42986,1
40629,1591920000,436,66,12177,593,0,31815,0
40630,1591920000,440,125,277,13,256,30946,0
40631,1591920000,441,7,239,0,170,0,0
40632,1591920000,443,77,2702,26,1634,7437,0
40633,1591920000,444,153,27,0,27,0,0
40634,1591920000,449,77,1535,16,506,8137,0
40635,1591920000,450,218,157,2,67,10293,0
40636,1591920000,451,40,5166,717,3431,43511,1
40637,1591920000,452,122,5536,146,0,20987,0
40638,1591920000,453,4,4515,532,3544,42264,1
40639,1591920000,454,218,2887,59,2259,16916,0
40640,1591920000,454,61,47382,890,9546,15714,0
40641,1591920000,455,66,526,9,0,14266,0
40642,1591920000,456,161,12,2,3,44763,1
40643,1591920000,458,29,18,0,18,0,1
40644,1591920000,459,153,53666,5148,20823,40428,0
40645,1591920000,461,13,1065,6,1051,3450,0
40646,1591920000,462,40,1375,182,911,43207,1
40647,1591920000,463,161,123,5,95,28302,0
40648,1591920000,464,40,2384,459,1622,45133,1
40649,1591920000,465,218,11838,265,8775,18333,0
40650,1591920000,467,122,0,0,547386,0,0
40651,1591920000,469,191,488,1,460,727,0
40652,1591920000,470,197,6827,231,6417,25046,0
40653,1591920000,471,122,15947,833,0,33175,0
40654,1591920000,472,143,13501,514,1993,27005,0
40655,1591920000,473,143,14384,337,11592,19092,0
40656,1591920000,474,143,77784,7417,61690,40372,0
40657,1591920000,475,161,302,11,233,26306,0
40658,1591920000,477,125,2231,46,1194,17043,0
40659,1591920000,481,143,11224,296,3700,20986,0
40660,1591920000,482,143,6712,192,1754,22524,0
40661,1591920000,483,77,7152,64,2831,6785,0
40662,1591920000,484,77,4345,11,2007,975,0
40663,1591920000,485,197,2769,170,2531,35450,0
40664,1591920000,486,197,5346,219,5000,28460,0
40665,1591920000,487,197,1735,56,1627,24324,0
40666,1591920000,489,7,45,0,47,0,0
40667,1591920000,491,191,6,0,6,0,0
40668,1591920000,492,77,20043,561,9276,22109,0
40669,1591920000,493,191,1,0,1,0,0
40670,1591920000,494,7,1020,51,936,32403,0
40671,1591920000,495,77,2898,20,1751,4698,0
40672,1591920000,496,77,305,0,71,0,0
40673,1591920000,497,77,3548,40,1741,8905,0
40674,1591920000,498,161,17,0,15,0,0
40675,1591920000,504,40,1570,86,1045,33921,0
40676,1591920000,505,66,2306,42,0,15138,0
40677,1591920000,507,143,13165,191,8919,12008,0
40678,1591920000,513,161,208,8,52,27219,0
40679,1591920000,514,143,167900,10368,49295,35550,0
40680,1591920000,517,77,4362,37,1980,6382,0
40681,1591920000,518,4,1363,131,1190,40451,0
40682,1591920000,519,153,663,13,627,16383,0
40683,1591920000,520,197,3120,148,2900,31208,0
40684,1591920000,521,121,15709,2439,0,44359,1
40685,1591920000,524,143,11534,305,4732,21047,0
40686,1591920000,525,125,179,3,151,13988,0
40687,1591920000,526,29,311,3,306,7456,0
40688,1591920000,527,29,792,7,781,6694,0
40689,1591920000,528,29,690,7,666,7905,0
40690,1591920000,529,29,198,0,198,0,0
40691,1591920000,532,7,100,1,97,7775,0
40692,1591920000,533,7,24,0,23,0,0
40693,1591920000,535,7,78,1,73,10388,0
40694,1591920000,536,29,583,3,562,2960,0
40695,1591920000,537,4,3455,279,2335,38630,0
40696,1591920000,538,218,14,0,2,0,0
40697,1591920000,539,40,5314,852,3822,44582,1
40698,1591920000,540,61,46828,776,22047,13820,0
40699,1591920000,541,50,77,15,61,45154,1
40700,1591920000,542,105,2198,205,0,40143,0
40701,1591920000,543,77,3609,47,1394,10600,0
40702,1591920000,547,40,3715,244,3132,36475,0
40703,1591920000,548,105,1688,233,0,43481,1
40704,1591920000,549,13,440,4,436,6917,0
40705,1591920000,550,122,17170,593,0,25378,0
40706,1591920000,551,122,5742,74,0,10461,0
40707,1591920000,554,191,42,3,36,37501,0
40708,1591920000,558,77,3509,67,1846,15989,0
40709,1591920000,559,105,15673,2185,0,43544,1
40710,1591920000,560,161,174,5,6,22603,0
40711,1591920000,564,125,204,5,161,19785,0
40712,1591920000,565,77,8826,48,3912,3251,0
40713,1591920000,566,40,6284,716,4548,42071,1
40714,1591920000,567,66,572,5,0,6605,0
40715,1591920000,570,40,2811,188,2047,36758,0
40716,1591920000,571,77,3770,10,1788,1043,0
40717,1591920000,572,218,38716,349,20705,6839,0
40718,1591920000,573,160,3823,48,0,10109,0
40719,1591920000,574,13,228,13,213,34511,0
40720,1591920000,575,77,3823,10,3611,1025,0
40721,1591920000,576,218,4320,165,1993,27059,0
40722,1591920000,578,122,29118,466,0,13344,0
40723,1591920000,580,125,1372,26,1007,15851,0
40724,1591920000,581,122,84927,1956,0,18819,0
40725,1591920000,582,197,3152,174,2840,34054,0
40726,1591920000,583,29,196,3,189,12708,0
40727,1591920000,584,29,1,0,1,0,0
40728,1591920000,585,40,1624,222,1105,43432,1
40729,1591920000,586,143,6744,128,3543,15879,0
40730,1591920000,587,7,66,0,63,0,0
40731,1591920000,588,7,5,1,4,45185,1
40732,1591920000,589,7,5477,313,4856,34537,0
40733,1591920000,591,161,314,13,206,28654,0
40734,1591920000,592,77,1167,11,564,7233,0
40735,1591920000,594,4,10165,1080,8575,41508,1
40736,1591920000,595,7,3,0,3,0,1
40737,1591920000,596,7,227,22,202,40550,0
40738,1591920000,599,218,913,1,278,328,0
40739,1591920000,600,77,5147,56,3170,8510,0
40740,1591920000,603,66,1736,95,0,33907,0
40741,1591920000,604,121,12,1,11,38931,0
40742,1591920000,605,77,2488,50,1611,16699,0
40743,1591920000,606,77,2069,13,1222,4106,0
40744,1591920000,607,77,2203,2,373,254,0
40745,1591920000,610,66,5914,120,0,16826,0
40746,1591920000,611,77,1053,12,551,9021,0
